id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
38866,AR-0191,heliport,Heliplataforma/Rio Cullen-Hidra Norte Heliport,-52.8206,-68.2192,65,SA,AR,AR-V,Santa Cruz,no,,,HNO,,,
38867,AR-0192,heliport,Heliwest Heliport,-34.6336,-58.7511,71,SA,AR,AR-B,Moreno,no,,,HHW,,,
38868,AR-0193,small_airport,Henderson Airport,-36.31470108,-61.74779892,492,SA,AR,AR-B,Henderson,no,,,HDS,,,
38869,AR-0194,heliport,Hospital De Milagro Heliport,-24.7731,-65.4156,4068,SA,AR,AR-A,Salta,no,,,HHM,,,
38870,AR-0195,heliport,Hospital Materno Infantil San Roque Heliport,-31.73,-60.5217,265,SA,AR,AR-E,Paraná,no,,,HPE,,,
38871,AR-0196,heliport,Hospital Municipal Heliport,-34.4489,-59.4494,154,SA,AR,AR-B,San Andres De Giles,no,,,HSH,,,
38872,AR-0197,heliport,Professor Juan P Garrahan National Pediatric Hospital Heliport,-34.630983,-58.393916,127,SA,AR,AR-C,Buenos Aires,no,,,HNP,,,
38873,AR-0198,small_airport,Huanguelen Airport,-37.03305435,-61.93416595,518,SA,AR,AR-B,Huanguelen,no,,,HUG,,,
38874,AR-0199,small_airport,Huinca Renanco Airport,-34.82030106,-64.37310028,590,SA,AR,AR-X,Huinca Renanco,no,,,HUI,,,
38875,AR-0200,small_airport,Ingeniero Luiggi Airport,-35.35499954,-64.47583008,633,SA,AR,AR-L,Ingeniero Luiggi,no,,,IGL,,,
42803,AR-0201,small_airport,Agroservicio Doña Teresa Airport,-28.8494,-62.2625,246,SA,AR,AR-G,Bandera,no,,,ADT,,,
38877,AR-0202,small_airport,Establecimiento La Susana,-34.909168,-59.348888,121,SA,AR,AR-B,Ingeniero Williams,no,,,,,,
38878,AR-0203,small_airport,Intendente Alvear Airport,-35.2592,-63.5328,416,SA,AR,AR-L,Intendente Alvear,no,,,IAL,,,
38879,AR-0204,small_airport,Intendente Alvear,-35.2494,-63.5342,416,SA,AR,AR-L,Intendente Alvear,no,,,,,,
45160,AR-0205,small_airport,Fumigaciones Herbinsec Airport,-35.138611,-62.705278,366,SA,AR,AR-B,Roberts,no,,,ROH,,,
38881,AR-0206,heliport,Isla Santa Mónica Heliport,-34.4147,-58.5072,14,SA,AR,AR-B,Tigre,no,,,HSM,,,
38882,AR-0207,small_airport,Don Hector Biondi Airport,-33.2464,-62.4167,387,SA,AR,AR-X,Isla Verde,no,,,IVB,,,
38883,AR-0208,small_airport,Italaviation Airport,-29.1608,-59.1814,209,SA,AR,AR-W,Goya,no,,,GIT,,,
38884,AR-0209,small_airport,Jacinto Arauz Airport,-38.06610107,-63.42829895,524,SA,AR,AR-L,Jacinto Arauz,no,,,JAR,,,
38885,AR-0210,small_airport,Jardin De América Airport,-27.032499,-55.198055,672,SA,AR,AR-N,Jardin de América,no,,,JDA,,https://es.wikipedia.org/wiki/Aeroclub_Jard%C3%ADn_Am%C3%A9rica,
38886,AR-0211,small_airport,Jesús Maria Airport,-30.98810005,-64.07689667,1738,SA,AR,AR-X,Jesús Maria,no,,,JES,,,
38887,AR-0212,small_airport,Agropecuaria Rio Juramento Airport,-25.18670082,-64.08280182,1184,SA,AR,AR-A,Joaquin V. Gonzalez,no,,,JGA,,,
38888,AR-0213,small_airport,Tres Lomas Airport,-36.4439,-62.8792,380,SA,AR,AR-B,Jose Maria Blanco,no,,,JMB,,https://es.wikipedia.org/wiki/Aer%C3%B3dromo_de_Tres_Lomas,
38889,AR-0214,small_airport,Juan Carlos Bagur Airport,-32.4186,-59.8158,190,SA,AR,AR-E,Nogoya,no,,,NJB,,,
38890,AR-0215,heliport,Juan Y Luci Heliport,-32.6922,-64.7206,2404,SA,AR,AR-X,Alpa Corral,no,,,HAC,,,
38891,AR-0216,small_airport,Juarez Celman Airport,-31.21138954,-64.16139221,1680,SA,AR,AR-X,Juarez Celman,no,,,JCM,,,
38892,AR-0217,small_airport,La Angelita Airport,-30.8522,-58.7067,229,SA,AR,AR-E,Federal,no,,,FAG,,,
38893,AR-0218,small_airport,Trenque Lauquen Airport,-36.0158,-62.6939,324,SA,AR,AR-B,Trenque Lauquen,no,SA28,,LAU,,,
38894,AR-0219,small_airport,La Caida Airport,-34.859281,-58.342426,91,SA,AR,AR-B,Longchamps,no,,,LLC,,,
38895,AR-0220,heliport,La Caldera Heliport,-36.6669,-56.6789,32,SA,AR,AR-B,Costa Azul,no,,,HCA,,,
38896,AR-0221,heliport,La Carolina Heliport,-31.3525,-64.2828,1485,SA,AR,AR-X,La Carolina,no,,,HLC,,,
38897,AR-0222,small_airport,La Consulta Airport,-33.73083496,-69.17388916,3520,SA,AR,AR-M,La Consulta,no,,,,,,
38898,AR-0223,closed,La Fantasia,-34.7286,-59.109402,111,SA,AR,AR-B,Lujan,no,,,,,,
38899,AR-0224,small_airport,La Laja Airport,-31.35138893,-68.47305298,2132,SA,AR,AR-J,La Laja,no,,,AJA,,,
38900,AR-0225,small_airport,Quebracho Herrado Airport,-34.1553,-59.8739,170,SA,AR,AR-B,Capitán Sarmiento,no,,,CSQ,,,
38901,AR-0226,heliport,La Madrugada Heliport,-34.2382,-59.1915,85,SA,AR,AR-B,Capilla Del Señor,no,,,HLM,,,
38902,AR-0227,small_airport,La Mezquita Airport,-31.40080071,-64.3003006,1672,SA,AR,AR-X,Cordoba/La Mezquita,no,,,MEZ,,,
38903,AR-0228,heliport,La Milagrosa Heliport,-32.4828,-58.2506,49,SA,AR,AR-E,Concepcion Del Uruguay,no,,,HMI,,,
38904,AR-0229,small_airport,La Nueva Airport,-34.9464,-61.3042,246,SA,AR,AR-B,Lincoln,no,,,LNV,,,
38905,AR-0230,small_airport,La Paz Aeroclub Airport,-30.7442,-59.5683,200,SA,AR,AR-E,La Paz,no,,,LAZ,,https://en.wikipedia.org/wiki/La_Paz_Aeroclub,
38906,AR-0231,small_airport,La Pelada Airport,-30.9556,-60.8858,144,SA,AR,AR-S,La Pelada,no,,,PEL,,,
38907,AR-0232,small_airport,La Siesta Airport,-33.6939,-62.0625,367,SA,AR,AR-S,Venado Tuerto,no,,,VTO,,,
38908,AR-0233,heliport,La Superba Heliport,-34.5008,-59.015,32,SA,AR,AR-B,Open Door,no,,,HLS,,,
38909,AR-0234,small_airport,Laborde Airport,-33.1567,-62.8906,400,SA,AR,AR-X,Laborde,no,,,LAB,,,
38910,AR-0235,small_airport,Lago Buenos Aires Airport,-46.57640076,-70.94860077,1312,SA,AR,AR-Z,Lago Buenos Aires,no,,,BAI,,,
38911,AR-0236,heliport,Lago Escondido Heliport,-41.7033,-71.6075,2722,SA,AR,AR-R,Lago Escondido,no,,,HLE,,,
38912,AR-0237,small_airport,Lago La Esperanza Airport,-42.217499,-71.805003,1836,SA,AR,AR-U,Esquel,no,,,LZA,,,SA8A
38913,AR-0238,small_airport,Lago Nahuel Huapi Airport,-41.096709,-71.178021,2558,SA,AR,AR-R,Nahuel Huapi,no,,,LNH,,,
38914,AR-0239,small_airport,Laguna Aeroclub Airport,-34.40888977,-59.45833206,148,SA,AR,AR-B,San Andres de Giles,no,,,,,,
38915,AR-0240,small_airport,Laguna De Gomez Airport,-34.6539,-61.01,262,SA,AR,AR-B,Laguna de Gomez,no,,,LDG,,https://es.wikipedia.org/wiki/Aer%C3%B3dromo_Laguna_de_G%C3%B3mez,
38916,AR-0241,small_airport,Laprida Airport,-37.520913,-60.778141,705,SA,AR,AR-B,Laprida,no,SAEK,,LPR,,,SA8D
38917,AR-0242,heliport,Las Araucarias Heliport,-34.3067,-59.1703,82,SA,AR,AR-B,Capilla Del Señor,no,,,HCS,,,
38918,AR-0243,heliport,Las Chacritas Heliport,-34.405,-58.8631,64,SA,AR,AR-B,Villa Rosa,no,,,HLT,,,
38919,AR-0244,small_airport,Las Cortaderas Airport,-38.3547,-58.1089,52,SA,AR,AR-B,Miramar,no,,,BLL,,,
38920,AR-0245,small_airport,Las Marias Airport,-28.1,-56.05,410,SA,AR,AR-W,Gdor. Valentin Virasoro,no,,,VSO,,,
38921,AR-0246,small_airport,Las Ovejas Airport,-36.999699,-70.741897,3936,SA,AR,AR-Q,Las Ovejas,no,,,OVJ,,,
38922,AR-0247,small_airport,Las Rosas Airport,-32.4922,-61.5806,334,SA,AR,AR-S,Las Rosas,no,,,LRS,,,
38923,AR-0248,small_airport,Las Varillas Airport,-31.8914,-62.7047,442,SA,AR,AR-X,Las Varillas,no,,,LVL,,,
38924,AR-0249,small_airport,Lanzillota Airport,-32.72140121,-68.63420105,1869,SA,AR,AR-M,Ciudad de Lavalle,no,,,LLZ,,,
38925,AR-0250,heliport,Legat S.A. Heliport,-34.3168,-58.8166,16,SA,AR,AR-B,Belén De Escobar,no,,,HBE,,,
38926,AR-0251,small_airport,Leones Airport,-32.6368,-62.3148,373,SA,AR,AR-X,Leones,no,,,LEO,,,
38927,AR-0252,small_airport,Luján Airport,-34.5514,-59.0783,82,SA,AR,AR-B,Lujan,no,SA8Y,,LJN,,https://es.wikipedia.org/wiki/Aer%C3%B3dromo_de_Luj%C3%A1n,
38928,AR-0253,small_airport,Lincoln Airport,-34.8911,-61.5306,285,SA,AR,AR-B,Lincoln,no,,,LIN,,,
38929,AR-0254,small_airport,El Mirador,-34.538887,-59.585278,167,SA,AR,AR-B,San Andres de Giles,no,,,LAD2230,,,
38930,AR-0255,small_airport,Loberia Airport,-38.1906,-58.7864,265,SA,AR,AR-B,Loberia,no,,,LBI,,,
38931,AR-0256,small_airport,Nika Airport,-38.143874,-58.7479,262,SA,AR,AR-B,Lobería,no,,,NIK,,,
38932,AR-0257,small_airport,Lobos Airport,-35.210784,-59.137149,95,SA,AR,AR-B,Lobos,no,SA8S,,BOS,,,
38933,AR-0258,small_airport,Los Cardos Airport,-32.2719,-61.6622,341,SA,AR,AR-S,Los Cardos,no,,,LCD,,,
38934,AR-0259,heliport,Los Fresnos Heliport,-34.2806,-59.12,111,SA,AR,AR-B,Capilla Del Señor,no,,,HLF,,,
38935,AR-0260,small_airport,Los Perales Airport,-46.19079971,-69.28029633,1397,SA,AR,AR-Z,Las Heras,no,,,LHP,,,
38936,AR-0261,small_airport,Los Tucanes Airport,-27.03583336,-65.15666962,1194,SA,AR,AR-T,Tucuman,no,,,TUT,,,
38937,AR-0262,small_airport,Macachin Airport,-37.11109924,-63.54999924,459,SA,AR,AR-L,Macachin,no,,,MAC,,,
38938,AR-0263,heliport,Madero Heliport,-34.6217,-58.3447,16,SA,AR,AR-C,Buenos Aires,no,,,HBM,,,
38939,AR-0264,small_airport,Maipu Airport,-36.8903,-57.8503,52,SA,AR,AR-B,Maipu,no,,,MPU,,,
38940,AR-0265,heliport,Manuel Afonso Heliport,-34.815,-58.1953,36,SA,AR,AR-B,Hudson,no,,,HMA,,,
38941,AR-0266,small_airport,Marcos Paz Airfield,-34.7975,-58.8969,91,SA,AR,AR-B,Marcos Paz,no,SA9K,,MSP,,,
38942,AR-0267,small_airport,Martín Fierro Airport,-33.94029999,-64.36969757,754,SA,AR,AR-X,Vicuña Mackena,no,,,VMK,,,
38943,AR-0268,heliport,Match Point Heliport,-34.5161,-59.1339,82,SA,AR,AR-B,Lujan,no,,,HMP,,,
38944,AR-0269,small_airport,Meliquina Airport,-40.33530045,-71.33920288,3061,SA,AR,AR-Q,Meliquina,no,,,,,,
38945,AR-0270,heliport,Memorial Heliport,-34.4433,-58.8381,62,SA,AR,AR-B,Pilar,no,,,HME,,,
38946,AR-0271,small_airport,Mercedes Airport,-34.638136,-59.455395,137,SA,AR,AR-B,Mercedes,no,SA9M,,MRD,,,
42804,AR-0272,small_airport,Azcarate Irastorza Airport,-35.1994,-63.6008,416,SA,AR,AR-L,Intendente Alvear,no,,,IAA,,,
38948,AR-0273,small_airport,Metán Airport,-25.51440048,-64.96559906,2765,SA,AR,AR-A,Metan,no,SASM,,MTN,,,
38949,AR-0274,small_airport,Mina Clavero Airport,-31.73310089,-64.98560333,3181,SA,AR,AR-X,Mina Clavero,no,,,MCL,,,
38950,AR-0275,heliport,Miraflores Country Club Heliport,-34.4461,-58.7342,68,SA,AR,AR-B,Garin,no,,,HMC,,,
38951,AR-0276,small_airport,Monte Maiz Airport,-33.2103,-62.6297,370,SA,AR,AR-X,Monte Maiz,no,,,MAI,,,
38952,AR-0277,closed,Montecarlo Airport,-26.5439,-54.7239,787,SA,AR,AR-N,Montecarlo,no,,,,,,"MTL, MTL"
38953,AR-0278,small_airport,Moromar Airport,-38.425775,-58.371331,49,SA,AR,AR-B,Quequen,no,,,UEN,,,
38954,AR-0279,heliport,Morrison Heliport,-32,-62,465,SA,AR,AR-X,Morrison,no,,,HRR,,,
38955,AR-0280,small_airport,Morteros Airport,-30.6778,-62.0267,308,SA,AR,AR-X,Morteros,no,,,MTR,,,
38956,AR-0281,small_airport,Navarro Airport,-35.0236,-59.2858,98,SA,AR,AR-B,Navarro,no,SA9Z,,NVR,,,
38957,AR-0282,small_airport,Nogoya Airport,-32.4025,-59.7461,137,SA,AR,AR-E,Nogoya,no,,,NOG,,,
38958,AR-0283,heliport,Norberto Cordeiro Heliport,-31.4142,-64.4969,2036,SA,AR,AR-X,Villa Carlos Paz,no,,,HAI,,,
38959,AR-0284,heliport,Sub-Inspector Official Gustavo Soarez de Souza Heliport,-34.723586,-58.5149,141,SA,AR,AR-B,La Matanza,no,,,HMF,,,
38960,AR-0285,small_airport,Oliva Airport,-32.06079865,-63.5469017,879,SA,AR,AR-X,Oliva,no,,,OLV,,,
38961,AR-0286,heliport,Oreste Berta Heliport,-31.6269,-64.3922,1869,SA,AR,AR-X,Alta Gracia,no,,,HOB,,,
38962,AR-0287,heliport,Argentine Naval Prefecture Principal Official Ballestra Heliport,-34.5772,-58.3838,19,SA,AR,AR-C,Buenos Aires,no,,,HPN,,,Helipuerto PNA de Oficial Principal Ballestra
339851,AR-0288,small_airport,Haydee Airport,-35.669894,-61.405525,269,SA,AR,AR-B,Carlos Caceres,no,,,CCH,,,
38964,AR-0289,small_airport,Parana Aeroclub Airport,-31.7578,-60.3733,196,SA,AR,AR-E,Parana,no,,,ANA,,,
38965,AR-0290,small_airport,Parana Club De Planeadores Airport,-31.7314,-60.22,151,SA,AR,AR-E,Parana,no,,,PNA,,,
38966,AR-0291,small_airport,Parque Hermoso Airport,-38.0287,-57.6393,196,SA,AR,AR-B,Mar Del Plata,no,,,MPH,,,
38967,AR-0292,small_airport,Pedro Luro Airport,-39.4561,-62.6747,88,SA,AR,AR-B,Pedro Luro,no,,,URO,,https://es.wikipedia.org/wiki/Aer%C3%B3dromo_de_Pedro_Luro,
38968,AR-0293,small_airport,Pellegrini Airport,-36.2828,-63.1342,370,SA,AR,AR-B,Pellegrini,no,,,PLG,,,
38969,AR-0294,small_airport,LAD 2198 Juan Jose Angelini,-34.426945,-59.480278,164,SA,AR,AR-B,San Andres de Giles,no,,,LAD2198,,,
38970,AR-0295,small_airport,Pilcaniyeu Airport,-41.12666702,-70.71389008,3192,SA,AR,AR-R,Pilcaniyeu,no,,,,,,
38971,AR-0296,small_airport,Pinamar Airport,-37.0911,-56.9783,9,SA,AR,AR-B,Pinamar,no,SAB4,,PNR,,,
38972,AR-0297,heliport,Planta Cruz Del Sur Heliport,-53.3228,-68.2658,173,SA,AR,AR-V,Bahía San Sebastián,no,,,HEN,,,
38973,AR-0298,small_airport,Poblet Airport,-35.0881,-57.9492,65,SA,AR,AR-B,Poblet,no,,,PBE,,,
38974,AR-0299,heliport,Policía Provincia De Córdoba Heliport,-31.3994,-64.1833,1293,SA,AR,AR-X,Cordoba,no,,,HPC,,,
38975,AR-0300,heliport,Policlinico San Martin Heliport,-34.9167,-57.9167,68,SA,AR,AR-B,La Plata,no,,,HPM,,,
38976,AR-0301,heliport,Polisur S.A. Heliport,-38.7742,-62.2939,16,SA,AR,AR-B,Bahía Blanca,no,,,HBP,,,
38977,AR-0302,closed,Posadas Aeroclub Airport,-27.4175,-55.939724,443,SA,AR,AR-N,Posadas,no,,,,,,
38978,AR-0303,heliport,Presidencia De La Nación Heliport,-34.6064,-58.3683,26,SA,AR,AR-C,Buenos Aires,no,,,,,,
38979,AR-0304,small_airport,Puán Airport,-37.53939819,-62.73419952,787,SA,AR,AR-B,Puán,no,,,PUA,,,
38980,AR-0305,small_airport,Pueblo Esther Airport,-33.0817,-60.5647,82,SA,AR,AR-S,Rosario,no,,,ROP,,,
38981,AR-0306,small_airport,Terminal 6 Airport,-32.6417,-60.7539,85,SA,AR,AR-S,Puerto San Martín,no,,,PST,,,
38982,AR-0307,small_airport,Pulmari Airport,-39.10055542,-70.99888611,3245,SA,AR,AR-Q,Pulmari,no,,,,,,
38983,AR-0308,small_airport,Punta Alta Airport,-38.8342,-62.0869,9,SA,AR,AR-B,Punta Alta,no,,,PLT,,,
38984,AR-0309,heliport,Raies Heliport,-31.3461,-64.2081,1459,SA,AR,AR-X,Cordoba,no,,,HRA,,,
38985,AR-0310,heliport,Rancho De Montaña Heliport,-40.1525,-71.2856,3297,SA,AR,AR-Q,San Martín De Los Andes,no,,,HRM,,,
38986,AR-0311,small_airport,La Igualdad Airport,-35.5133,-58.3531,59,SA,AR,AR-B,Ranchos,no,,,RAI,,,
38987,AR-0312,small_airport,Rawson Airport,-43.2944,-65.0644,36,SA,AR,AR-U,Rawson,no,,,RAW,,,
38988,AR-0313,small_airport,Realicó Airport,-35.05920029,-64.21109772,541,SA,AR,AR-L,Realicó,no,,,RLC,,,
38989,AR-0314,small_airport,Nueva Valencia Airport,-27.5864,-58.8203,186,SA,AR,AR-W,Riachuelo,no,,,ENV,,,
38990,AR-0315,small_airport,Don Jose Airport,-32.8275,-60.7817,82,SA,AR,AR-S,Ricardone,no,,,RDJ,,,
38991,AR-0316,small_airport,Rio Chico Airport,-51.668997,-69.266365,68,SA,AR,AR-Z,Rio Gallegos,no,,,RGR,,,
38992,AR-0317,heliport,Estancia Rio Ewan Heliport,-54.233548,-67.213246,112,SA,AR,AR-V,Río Grande,no,,,HRW,,,
38993,AR-0318,small_airport,Rivadavia Airport,-33.227222,-68.474167,2162,SA,AR,AR-M,Rivadavia,no,,,RVD,,https://en.wikipedia.org/wiki/Rivadavia_Airport,
38994,AR-0319,small_airport,Rojas Airport,-34.215,-60.6725,19,SA,AR,AR-B,Rojas,no,,,RJA,,,
38995,AR-0320,small_airport,Rosario De La Frontera Airport,-25.82805634,-64.96805573,2746,SA,AR,AR-A,Rosario de La Frontera,no,,,FRO,,,
38996,AR-0321,small_airport,Rosario Del Tala Airport,-32.3289,-59.1906,177,SA,AR,AR-E,Rosario Del Tala,no,,,ROT,,,
38997,AR-0322,small_airport,Rufino Airport,-34.2831,-62.6719,387,SA,AR,AR-S,Rufino,no,,,RUF,,,
38998,AR-0323,small_airport,Salliqueló Airport,-36.75640106,-62.94440079,475,SA,AR,AR-B,Salliqueló,no,,,SLO,,,
38999,AR-0324,small_airport,Salto Airport,-34.306864,-60.286489,193,SA,AR,AR-B,Salto,no,SA75,,SLT,,,
39000,AR-0325,small_airport,San Benito Airport,-31.8086,-60.4517,193,SA,AR,AR-E,San Benito,no,,,SBE,,,
39001,AR-0326,small_airport,San Cayetano Heliport,-38.33388901,-59.63027954,328,SA,AR,AR-B,San Cayetano,no,,,,,,
39002,AR-0327,small_airport,San Cristobal Airport,-30.2642,-61.2203,242,SA,AR,AR-S,San Cristobal,no,,,SCT,,,
39003,AR-0328,small_airport,San Francisco Airport,-31.4142,-62.1336,374,SA,AR,AR-X,San Francisco,no,,,FRA,,,
39004,AR-0329,heliport,San Isidro Labrador Heliport,-35.0814,-63.0822,377,SA,AR,AR-B,General Villegas,no,,,HIL,,,
39005,AR-0330,heliport,San Joaquín Heliport,-34.338502,-59.721508,137,SA,AR,AR-B,Carmen de Areco,no,,,HRC,,,
39006,AR-0331,small_airport,San Jorge Airport,-31.8836,-61.8442,347,SA,AR,AR-S,San Jorge,no,,,JOR,,,
39007,AR-0332,small_airport,San Justo Airport,-30.7642,-60.5653,180,SA,AR,AR-S,San Justo,no,,,SJT,,,
39008,AR-0333,small_airport,Aeroclub San Martín,-33.061883,-68.508644,2154,SA,AR,AR-M,San Martin,no,SAMI,,STI,https://www.facebook.com/Aero-Club-San-Martin-1620167351592200/,https://en.wikipedia.org/wiki/San_Mart%C3%ADn_Airport,
39009,AR-0334,small_airport,San Miguel del Monte Airport,-35.4594,-58.7636,78,SA,AR,AR-B,San Miguel del Monte,no,,,SMM,,,Bahia Agradable
42805,AR-0335,small_airport,Bahía Dorada Airport,-41.8428,-65.0822,118,SA,AR,AR-R,Sierra Grande,no,,,BDR,,,
39011,AR-0336,small_airport,San Vicente Airport,-26.95330048,-54.4878006,1804,SA,AR,AR-N,Fabiano,no,,,VTE,,,
39012,AR-0337,heliport,Sanatorio Guemes Heliport,-34.597,-58.4219,268,SA,AR,AR-C,Buenos Aires,no,,,HSG,,,
39013,AR-0338,small_airport,Santo Tome Airport,-28.52722168,-56.10944366,223,SA,AR,AR-W,Santo Tome,no,,,,,,
39014,AR-0339,heliport,Sarthou S.A. Heliport,-34.3642,-58.5497,15,SA,AR,AR-B,San Fernando,no,,,HFS,,,
39015,AR-0340,heliport,Saturnino Unzue Heliport,-35.4244,-60.1561,164,SA,AR,AR-B,Mar del Plata,no,,,HUU,,,
39016,AR-0341,small_airport,Scaro Airport,-24.44805527,-65.17583466,3228,SA,AR,AR-Y,Monterrico,no,,,MTS,,,
46643,AR-0342,small_airport,Villa de María de Río Seco Airport,-29.9,-63.683,,SA,AR,AR-X,Villa de María de Río Seco,no,SACV,,MRS,,https://en.wikipedia.org/wiki/Villa_Mar%C3%ADa_de_R%C3%ADo_Seco_Airport,
39018,AR-0343,heliport,Sol De Agosto Heliport,-34.5331,-58.9714,32,SA,AR,AR-B,Lujan,no,,,HAG,,,
39019,AR-0344,small_airport,Stroeder Airport,-40.207635,-62.61858,91,SA,AR,AR-B,Stroeder,no,,,STD,,https://es.wikipedia.org/wiki/Aer%C3%B3dromo_de_Stroeder,
39020,AR-0345,small_airport,Suboficial Auxiliar Miguel A. Cardone Airport,-33.9617,-61.6325,337,SA,AR,AR-S,Villa Cañas,no,,,VCC,,,
39021,AR-0346,small_airport,Sunchales Aeroclub Airport,-30.9575,-61.5283,299,SA,AR,AR-S,Sunchales,no,SAFS,NCJ,SCA,,https://en.wikipedia.org/wiki/Sunchales_Aeroclub_Airport,
39022,AR-0347,heliport,Swiss Medical Heliport,-34.5808,-58.4294,193,SA,AR,AR-C,Buenos Aires,no,,,HMD,,,
39023,AR-0348,heliport,Talitas Heliport,-32.5481,-58.2406,26,SA,AR,AR-E,Concepcion Del Uruguay,no,,,HTA,,,
39024,AR-0349,small_airport,Estancia Tecka Airport,-43.61222076,-71.02194214,2361,SA,AR,AR-U,Chubut,no,,,TEC,,,
39025,AR-0350,heliport,Tecnocopter S.A. Heliport,-34.4922,-58.6061,65,SA,AR,AR-B,Don Torcuato,no,,,HHT,,,
39026,AR-0351,heliport,Terminal Y.P.F. Heliport,-34.731923,-58.557735,32,SA,AR,AR-B,La Matanza,no,,,HMY,,,
39027,AR-0352,small_airport,Tilisarao Airport,-32.75,-65.28220367,2463,SA,AR,AR-D,Tilisarao,no,,,TLS,,,
39028,AR-0353,heliport,Timen S.A. Heliport,-34.4964,-58.6078,19,SA,AR,AR-B,Don Torcuato,no,,,HDT,,,
39029,AR-0354,small_airport,Tolosa Airport,-34.8747,-57.9608,18,SA,AR,AR-B,La Plata,no,,,PTL,,,Aeroclub La Plata
39030,AR-0355,small_airport,Tornquist Airport,-38.0956,-62.250301,934,SA,AR,AR-B,Tornquist,no,,,TOR,,https://es.wikipedia.org/wiki/Aer%C3%B3dromo_de_Tornquist,
39031,AR-0356,small_airport,Tostado Airport,-29.2358,-61.7886,226,SA,AR,AR-S,Tostado,no,,,TOS,,,
39032,AR-0357,heliport,Transener S.A. Heliport,-34.175,-58.9983,32,SA,AR,AR-B,Campana,no,,,HCT,,,
39033,AR-0358,heliport,Transener S.A. Heliport,-34.9136,-58.7222,65,SA,AR,AR-B,Ezeiza,no,,,HCG,,,
39034,AR-0359,heliport,Transener S.A. Heliport,-32.3694,-66.0631,1968,SA,AR,AR-D,Lujan,no,,,HLU,,,
39035,AR-0360,heliport,Recreo / Transener S.A. Heliport,-29.2628,-65.0582,810,SA,AR,AR-K,Recreo,no,,,HRE,,,
39036,AR-0361,heliport,Transener S.A. Heliport,-38.1472,-65.8228,751,SA,AR,AR-L,Puelches,no,,,HPU,,,
39037,AR-0362,heliport,Transener S.A. Heliport,-33.0989,-68.5819,2220,SA,AR,AR-M,Barreales,no,,,HCR,,,
39038,AR-0363,heliport,Transener S.A. Heliport,-40.1622,-70.3917,2302,SA,AR,AR-Q,Piedra Del Aguila,no,,,HPG,,,
39039,AR-0364,heliport,Transener S.A. Heliport,-39.5675,-65.6886,426,SA,AR,AR-R,Choele Choel,no,,,HCC,,,
39040,AR-0365,heliport,Transener S.A. Heliport,-29.4606,-59.7636,190,SA,AR,AR-S,Romang,no,,,HRT,,,
39041,AR-0366,heliport,Transener S.A. Heliport,-26.9936,-65.1636,1239,SA,AR,AR-T,El Bracho,no,,,HBO,,,
39042,AR-0367,heliport,Almafuerte / Transener S.A. Heliport,-32.203,-64.315,1640,SA,AR,AR-X,Almafuerte,no,,,HAT,,,
39043,AR-0368,heliport,Montecristo / Transener S.A. Heliport,-31.3392,-63.9138,1082,SA,AR,AR-X,Monte Cristo,no,,,HMT,,,
39044,AR-0369,small_airport,Chevron Texaco Airport,-37.365002,-69.300278,2896,SA,AR,AR-Q,El Trapial,no,TXO,,TXO,,,
39045,AR-0370,small_airport,Horco Molle Aeroclub Airport,-26.79610062,-65.30919647,1902,SA,AR,AR-T,Tucumán,no,,,TCM,,https://en.wikipedia.org/wiki/Mauricio_Gilli_Aerodrome,Mauricio Gilli Aerodrome
39046,AR-0371,heliport,Unidad Penitenciaria N° 30 Heliport,-36.0444,-60.0167,180,SA,AR,AR-B,General Alvear,no,,,HUP,,,
39047,AR-0372,small_airport,Urdinarrain Airport,-32.6964,-58.8992,216,SA,AR,AR-E,Urdinarrain,no,,,URD,,,
39048,AR-0373,small_airport,Veinticinco De Mayo Airport,-35.4464,-60.0886,164,SA,AR,AR-B,Veinticinco De Mayo,no,,,MAY,,,
39049,AR-0374,small_airport,Vera Airport,-29.4681,-60.2261,190,SA,AR,AR-S,Vera,no,,,VER,,,
39050,AR-0375,small_airport,Veronica Airport,-35.4,-57.3667,55,SA,AR,AR-B,Veronica,no,,,VNA,,https://es.wikipedia.org/wiki/Aer%C3%B3dromo_de_Ver%C3%B3nica,
39051,AR-0376,small_airport,Victoria Airport,-32.5844,-60.1847,75,SA,AR,AR-E,Victoria,no,,,VIC,,,
39052,AR-0377,small_airport,Victorica Airport,-36.23749924,-65.45055389,1020,SA,AR,AR-L,Victorica,no,SAHV,,VCA,,,
39053,AR-0378,small_airport,Villa Del Rosario Airport,-31.579313,-63.539184,830,SA,AR,AR-X,Villa Del Rosario,no,,,VDR,,,
39054,AR-0379,small_airport,Villa General Belgrano Airport,-31.96529961,-64.56439972,2755,SA,AR,AR-X,Villa General Belgrano,no,,,VGB,,,
39055,AR-0380,small_airport,Villa Ocampo Airport,-28.4969,-59.3256,160,SA,AR,AR-S,Villa Ocampo,no,,,VPO,,,
39056,AR-0381,small_airport,Villa Regina Airport,-39.073601,-67.080002,934,SA,AR,AR-R,Villa Regina,no,,,VRG,,https://es.wikipedia.org/wiki/Aer%C3%B3dromo_de_Villa_Regina,
